Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:    5 13:59:17       -1.092541        3.1423
BFGS:    6 13:59:17       -1.122079        1.0974
BFGS:    7 13:59:17       -1.106328        1.3538
BFGS:    8 13:59:17       -1.122916        1.1767
BFGS:    9 13:59:17       -1.086495        1.5360
BFGS:   10 13:59:17       -1.110472        0.8803
BFGS:   11 13:59:17       -1.005903        3.6627
BFGS:   12 13:59:17       -1.109570        0.8686
BFGS:   13 13:59:17       -1.096652        0.9425
BFGS:   14 13:59:17       -1.123125        0.7778
BFGS:   15 13:59:18       -1.125024        0.8513
BFGS:   16 13:59:18       -1.126785        0.6162
BFGS:   17 13:59:18       -1.129319        0.1763
BFGS:   18 13:59:18       -1.130333        0.4994
BFGS:   19 13:59:18       -1.132167        0.4591
BFGS:   20 13:59:18       -1.136597        0.6834
BFGS:   21 13:59:18       -1.139874        0.5693
BFGS:   22 13:59:18       -1.146388        0.5224
BFGS:   23 13:59:18       -1.148564        0.6385
BFGS:   24 13:59:18       -1.151458        0.7881
BFGS:   25 13:59:18       -1.154673        0.5337
BFGS:   26 13:59:18       -1.157590        0.2474
BFGS:   27 13:59:18       -1.162016        0.5568
BFGS:   28 13:59:18       -1.165515        0.7210
BFGS:   29 13:59:19       -1.168523        0.5069
BFGS:   30 13:59:19       -1.169637        1.1739
BFGS:   31 13:59:19       -1.172449        0.2213
BFGS:   32 13:59:19       -1.173776        0.1635
BFGS:   33 13:59:19       -1.175180        0.1695
BFGS:   34 13:59:19       -1.176786        0.1737
BFGS:   35 13:59:19       -1.177696        0.1721
BFGS:   36 13:59:20       -1.178777        0.1276
BFGS:   37 13:59:20       -1.179956        0.1441
BFGS:   38 13:59:20       -1.180946        0.2031
BFGS:   39 13:59:20       -1.181872        0.2171
BFGS:   40 13:59:20       -1.182616        0.0638
BFGS:   41 13:59:20       -1.183296        0.0621
BFGS:   42 13:59:21       -1.184150        0.1026
BFGS:   43 13:59:21       -1.184964        0.0785
BFGS:   44 13:59:21       -1.185824        0.0824
BFGS:   45 13:59:21       -1.186563        0.0678
BFGS:   46 13:59:21       -1.187311        0.0565
BFGS:   47 13:59:21       -1.188076        0.1157
BFGS:   48 13:59:21       -1.188859        0.0784
BFGS:   49 13:59:21       -1.189441        0.0655
BFGS:   50 13:59:21       -1.189918        0.0487
      Step     Time          Energy         fmax
BFGS:    0 13:59:21       -1.068413        1.8717
BFGS:    1 13:59:21       -1.119997        4.7729
BFGS:    2 13:59:22       -1.157163        2.6059
BFGS:    3 13:59:22       -1.105516        3.6431
BFGS:    4 13:59:22       -1.104250        2.7960
BFGS:    5 13:59:22       -1.150584        0.8420
BFGS:    6 13:59:22       -1.153243        0.6818
BFGS:    7 13:59:22       -1.158839        0.8380
BFGS:    8 13:59:22        1.711976       17.5226
BFGS:    9 13:59:22       -1.136113        2.0708
BFGS:   10 13:59:22       -1.120636        1.8236
BFGS:   11 13:59:22       -1.154049        0.7364
BFGS:   12 13:59:22       -1.134418        2.1380
BFGS:   13 13:59:23       -1.163670        0.8276
BFGS:   14 13:59:23       -1.166729        1.0423
BFGS:   15 13:59:23       -1.167708        0.4344
BFGS:   16 13:59:23       -1.168435        0.1328
BFGS:   17 13:59:23       -1.169929        0.2971
BFGS:   18 13:59:23       -1.171627        0.2505
BFGS:   19 13:59:23       -1.171822        0.1203
BFGS:   20 13:59:23       -1.171674        0.1321
BFGS:   21 13:59:23       -1.171432        0.2012
BFGS:   22 13:59:23       -1.171370        0.2128
BFGS:   23 13:59:23       -1.171771        0.0925
BFGS:   24 13:59:24       -1.172422        0.0801
BFGS:   25 13:59:24       -1.173233        0.1153
BFGS:   26 13:59:24       -1.173979        0.1346
BFGS:   27 13:59:24       -1.174508        0.1002
BFGS:   28 13:59:24       -1.174900        0.0915
BFGS:   29 13:59:24       -1.175125        0.0766
BFGS:   30 13:59:24       -1.175480        0.0787
BFGS:   31 13:59:24       -1.176064        0.0593
BFGS:   32 13:59:24       -1.176654        0.1250
BFGS:   33 13:59:25       -1.177603        0.1455
BFGS:   34 13:59:25       -1.178197        0.1572
BFGS:   35 13:59:25       -1.178738        0.1389
BFGS:   36 13:59:25       -1.179266        0.0703
BFGS:   37 13:59:25       -1.179502        0.0658
BFGS:   38 13:59:25       -1.179879        0.0972
BFGS:   39 13:59:25       -1.180374        0.1344
BFGS:   40 13:59:25       -1.181097        0.1140
BFGS:   41 13:59:25       -1.181941        0.0752
BFGS:   42 13:59:26       -1.182810        0.0687
BFGS:   43 13:59:26       -1.183625        0.0520
BFGS:   44 13:59:26       -1.184215        0.0517
BFGS:   45 13:59:26       -1.184688        0.0435
      Step     Time          Energy         fmax
BFGS:    0 13:59:26       -1.029647        2.4920
BFGS:    1 13:59:26       -1.108392        6.9845
BFGS:    2 13:59:26       -1.123711        2.1008
BFGS:    3 13:59:26       -1.108087        1.3314
BFGS:    4 13:59:26       -1.131108        0.4308
BFGS:    5 13:59:26       -1.145240        0.3704
BFGS:    6 13:59:26       -1.151896        1.9706
BFGS:    7 13:59:26       -1.144999        0.2430
BFGS:    8 13:59:27       -1.145399        0.3677
BFGS:    9 13:59:27       -1.149054        0.6724
BFGS:   10 13:59:27       -0.911790        3.0366
BFGS:   11 13:59:27       -1.141533        2.6234
BFGS:   12 13:59:27       -0.963424        1.5364
