               Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy_0 | MAE_energy_0_grad | GPU Memory (MB)
2022-05-31 22:22:35 |   229 |     1.000e-04 |     0.8309 |          0.9435 |       1.4053 |            0.6648 |            2967
2022-05-31 22:25:52 |   230 |     1.000e-04 |     0.8406 |          0.9564 |       1.3197 |            0.6937 |            2967
2022-05-31 22:29:11 |   231 |     1.000e-04 |     0.8230 |          0.9276 |       1.4138 |            0.6458 |            2967
2022-05-31 22:32:29 |   232 |     1.000e-04 |     0.8264 |          0.9039 |       1.2902 |            0.6475 |            2967
2022-05-31 22:35:48 |   233 |     1.000e-04 |     0.8237 |          0.9144 |       1.1913 |            0.6773 |            2967
2022-05-31 22:39:08 |   234 |     1.000e-04 |     0.8404 |          0.9850 |       1.4899 |            0.6883 |            2967
2022-05-31 22:42:26 |   235 |     1.000e-04 |     0.8268 |          1.0968 |       2.0978 |            0.6763 |            2967
2022-05-31 22:45:43 |   236 |     1.000e-04 |     0.8203 |          0.9290 |       1.3450 |            0.6620 |            2967
2022-05-31 22:49:07 |   237 |     1.000e-04 |     0.8193 |          0.9301 |       1.2783 |            0.6755 |            2967
2022-05-31 22:52:29 |   238 |     1.000e-04 |     0.8213 |          0.8961 |       1.1814 |            0.6609 |            2967
2022-05-31 22:55:45 |   239 |     1.000e-04 |     0.8225 |          0.9591 |       1.5264 |            0.6547 |            2967
2022-05-31 22:59:05 |   240 |     1.000e-04 |     0.8314 |          0.8951 |       1.2382 |            0.6511 |            2967
2022-05-31 23:02:24 |   241 |     1.000e-04 |     0.8176 |          0.9246 |       1.3646 |            0.6525 |            2967
2022-05-31 23:05:42 |   242 |     1.000e-04 |     0.8237 |          0.8875 |       1.1937 |            0.6499 |            2967
2022-05-31 23:08:59 |   243 |     1.000e-04 |     0.8137 |          0.8979 |       1.2505 |            0.6486 |            2967
2022-05-31 23:12:17 |   244 |     1.000e-04 |     0.8185 |          0.9764 |       1.4054 |            0.6965 |            2967
2022-05-31 23:15:35 |   245 |     1.000e-04 |     0.8104 |          0.9039 |       1.1747 |            0.6698 |            2967
2022-05-31 23:18:52 |   246 |     1.000e-04 |     0.8174 |          0.8945 |       1.1376 |            0.6689 |            2967
2022-05-31 23:22:09 |   247 |     1.000e-04 |     0.8095 |          0.9167 |       1.3002 |            0.6569 |            2967
2022-05-31 23:25:26 |   248 |     1.000e-04 |     0.8101 |          0.8825 |       1.1428 |            0.6563 |            2967
2022-05-31 23:28:48 |   249 |     1.000e-04 |     0.8138 |          0.9099 |       1.2550 |            0.6603 |            2967
2022-05-31 23:32:05 |   250 |     1.000e-04 |     0.8099 |          0.9179 |       1.0905 |            0.7005 |            2967
2022-05-31 23:35:23 |   251 |     1.000e-04 |     0.8055 |          1.1456 |       2.4110 |            0.6612 |            2967
2022-05-31 23:38:40 |   252 |     1.000e-04 |     0.8205 |          0.9464 |       1.4230 |            0.6639 |            2967
2022-05-31 23:41:58 |   253 |     1.000e-04 |     0.8188 |          0.9806 |       1.6152 |            0.6586 |            2967
2022-05-31 23:45:17 |   254 |     1.000e-04 |     0.8184 |          0.9202 |       1.3086 |            0.6594 |            2967
2022-05-31 23:48:36 |   255 |     1.000e-04 |     0.8148 |          0.9067 |       1.3070 |            0.6461 |            2967
2022-05-31 23:51:54 |   256 |     1.000e-04 |     0.8087 |          0.9206 |       1.2450 |            0.6733 |            2967
2022-05-31 23:55:12 |   257 |     1.000e-04 |     0.8097 |          0.9489 |       1.3711 |            0.6742 |            2967
2022-05-31 23:58:30 |   258 |     1.000e-04 |     0.8045 |          0.9047 |       1.2555 |            0.6550 |            2967
2022-06-01 00:01:48 |   259 |     1.000e-04 |     0.8157 |          0.9309 |       1.4122 |            0.6497 |            2967
2022-06-01 00:05:06 |   260 |     1.000e-04 |     0.8156 |          0.9010 |       1.1908 |            0.6635 |            2967
2022-06-01 00:08:23 |   261 |     1.000e-04 |     0.8043 |          0.9040 |       1.2637 |            0.6532 |            2967
2022-06-01 00:11:45 |   262 |     1.000e-04 |     0.8145 |          0.8879 |       1.1711 |            0.6561 |            2967
2022-06-01 00:15:02 |   263 |     1.000e-04 |     0.8218 |          0.9474 |       1.3952 |            0.6697 |            2967
2022-06-01 00:18:19 |   264 |     1.000e-04 |     0.8116 |          0.8630 |       1.0542 |            0.6530 |            2967
2022-06-01 00:21:37 |   265 |     1.000e-04 |     0.8107 |          0.9056 |       1.2703 |            0.6528 |            2967
2022-06-01 00:24:55 |   266 |     1.000e-04 |     0.8046 |          0.8642 |       1.1076 |            0.6432 |            2967
2022-06-01 00:28:12 |   267 |     1.000e-04 |     0.7969 |          0.9226 |       1.3771 |            0.6474 |            2967
2022-06-01 00:31:29 |   268 |     1.000e-04 |     0.8020 |          1.1447 |       2.4602 |            0.6527 |            2967
2022-06-01 00:34:50 |   269 |     1.000e-04 |     0.7980 |          0.9025 |       1.2806 |            0.6476 |            2967
2022-06-01 00:38:07 |   270 |     1.000e-04 |     0.8031 |          1.0987 |       2.2297 |            0.6506 |            2967
2022-06-01 00:41:28 |   271 |     1.000e-04 |     0.7996 |          0.9281 |       1.3566 |            0.6571 |            2967
2022-06-01 00:44:46 |   272 |     1.000e-04 |     0.8078 |          0.9183 |       1.2153 |            0.6757 |            2967
2022-06-01 00:48:06 |   273 |     1.000e-04 |     0.7958 |          0.9200 |       1.2319 |            0.6739 |            2967
2022-06-01 00:51:22 |   274 |     1.000e-04 |     0.7999 |          0.9343 |       1.3728 |            0.6591 |            2967
2022-06-01 00:54:42 |   275 |     1.000e-04 |     0.7939 |          0.9156 |       1.2784 |            0.6620 |            2967
2022-06-01 00:58:03 |   276 |     1.000e-04 |     0.8009 |          0.9609 |       1.4257 |            0.6763 |            2967
2022-06-01 01:01:26 |   277 |     1.000e-04 |     0.7967 |          1.0202 |       1.8154 |            0.6562 |            2967
2022-06-01 01:04:43 |   278 |     1.000e-04 |     0.8004 |          0.8506 |       1.0688 |            0.6384 |            2967
2022-06-01 01:08:02 |   279 |     1.000e-04 |     0.7942 |          0.8797 |       1.1513 |            0.6501 |            2967
2022-06-01 01:11:20 |   280 |     1.000e-04 |     0.7960 |          0.9211 |       1.2808 |            0.6656 |            2967
2022-06-01 01:14:37 |   281 |     1.000e-04 |     0.7956 |          0.9526 |       1.2245 |            0.7086 |            2967
2022-06-01 01:17:58 |   282 |     1.000e-04 |     0.7919 |          0.9896 |       1.5092 |            0.6886 |            2967
2022-06-01 01:21:15 |   283 |     1.000e-04 |     0.7929 |          0.9323 |       1.4551 |            0.6402 |            2967
2022-06-01 01:24:33 |   284 |     1.000e-04 |     0.7880 |          0.9081 |       1.3451 |            0.6393 |            2967
2022-06-01 01:27:50 |   285 |     1.000e-04 |     0.7858 |          0.9174 |       1.3313 |            0.6515 |            2967
2022-06-01 01:31:08 |   286 |     1.000e-04 |     0.7934 |          0.9899 |       1.6509 |            0.6601 |            2967
2022-06-01 01:34:27 |   287 |     1.000e-04 |     0.7977 |          0.8887 |       1.1190 |            0.6666 |            2967
2022-06-01 01:37:44 |   288 |     1.000e-04 |     0.7920 |          0.8929 |       1.1918 |            0.6547 |            2967
2022-06-01 01:41:02 |   289 |     1.000e-04 |     0.7848 |          0.9005 |       1.1570 |            0.6685 |            2967
2022-06-01 01:44:20 |   290 |     1.000e-04 |     0.7852 |          0.8819 |       1.1782 |            0.6473 |            2967
2022-06-01 01:47:37 |   291 |     1.000e-04 |     0.7929 |          0.8501 |       1.0118 |            0.6473 |            2967
2022-06-01 01:50:55 |   292 |     1.000e-04 |     0.7906 |          0.9440 |       1.4481 |            0.6547 |            2967
2022-06-01 01:54:14 |   293 |     1.000e-04 |     0.7917 |          0.8755 |       1.0999 |            0.6562 |            2967
2022-06-01 01:57:32 |   294 |     1.000e-04 |     0.7813 |          0.8583 |       1.0968 |            0.6388 |            2967
2022-06-01 02:00:49 |   295 |     1.000e-04 |     0.7799 |          0.8684 |       1.0610 |            0.6556 |            2967
2022-06-01 02:04:06 |   296 |     1.000e-04 |     0.7860 |          0.8821 |       1.1141 |            0.6604 |            2967
2022-06-01 02:07:24 |   297 |     1.000e-04 |     0.7833 |          0.9017 |       1.2006 |            0.6612 |            2967
2022-06-01 02:10:43 |   298 |     1.000e-04 |     0.7772 |          0.8700 |       1.0936 |            0.6515 |            2967
2022-06-01 02:14:01 |   299 |     1.000e-04 |     0.7828 |          0.8768 |       1.1554 |            0.6452 |            2967
2022-06-01 02:17:22 |   300 |     1.000e-04 |     0.7850 |          0.8963 |       1.2290 |            0.6522 |            2967
2022-06-01 02:20:40 |   301 |     1.000e-04 |     0.7849 |          0.9698 |       1.4622 |            0.6767 |            2967
2022-06-01 02:23:58 |   302 |     1.000e-04 |     0.7737 |          0.9616 |       1.3726 |            0.6863 |            2967
2022-06-01 02:27:16 |   303 |     1.000e-04 |     0.7831 |          0.8763 |       1.0130 |            0.6734 |            2967
2022-06-01 02:30:33 |   304 |     1.000e-04 |     0.7744 |          0.8700 |       1.0632 |            0.6567 |            2967
2022-06-01 02:33:51 |   305 |     1.000e-04 |     0.7849 |          0.8971 |       1.1099 |            0.6746 |            2967
2022-06-01 02:37:08 |   306 |     1.000e-04 |     0.7833 |          0.8564 |       1.0145 |            0.6530 |            2967
2022-06-01 02:40:25 |   307 |     1.000e-04 |     0.7886 |          0.9347 |       1.2740 |            0.6808 |            2967
2022-06-01 02:43:43 |   308 |     1.000e-04 |     0.7945 |          0.8871 |       1.0291 |            0.6802 |            2967
2022-06-01 02:47:05 |   309 |     1.000e-04 |     0.7868 |          1.0192 |       1.6256 |            0.6929 |            2967
2022-06-01 02:50:22 |   310 |     1.000e-04 |     0.7785 |          0.8781 |       1.1343 |            0.6511 |            2967
2022-06-01 02:53:41 |   311 |     1.000e-04 |     0.7750 |          0.8947 |       1.1960 |            0.6541 |            2967
2022-06-01 02:56:58 |   312 |     1.000e-04 |     0.7734 |          0.8926 |       1.0617 |            0.6800 |            2967
2022-06-01 03:00:16 |   313 |     1.000e-04 |     0.7707 |          0.8424 |       1.0595 |            0.6306 |            2967
2022-06-01 03:03:34 |   314 |     1.000e-04 |     0.7715 |          1.0096 |       1.7203 |            0.6665 |            2967
2022-06-01 03:06:52 |   315 |     1.000e-04 |     0.7864 |          0.9677 |       1.5736 |            0.6512 |            2967
2022-06-01 03:10:09 |   316 |     1.000e-04 |     0.7760 |          0.9018 |       1.2515 |            0.6510 |            2967
2022-06-01 03:13:28 |   317 |     1.000e-04 |     0.7846 |          0.8951 |       1.2032 |            0.6545 |            2967
2022-06-01 03:16:47 |   318 |     1.000e-04 |     0.7747 |          0.8666 |       1.1437 |            0.6392 |            2967
2022-06-01 03:20:06 |   319 |     1.000e-04 |     0.7814 |          0.8303 |       0.9331 |            0.6434 |            2967
2022-06-01 03:23:23 |   320 |     1.000e-04 |     0.7712 |          0.9467 |       1.2350 |            0.6993 |            2967
2022-06-01 03:26:42 |   321 |     1.000e-04 |     0.7701 |          0.8838 |       1.0839 |            0.6673 |            2967
2022-06-01 03:30:01 |   322 |     1.000e-04 |     0.7604 |          0.8988 |       1.3176 |            0.6340 |            2967
2022-06-01 03:33:19 |   323 |     1.000e-04 |     0.7698 |          0.8567 |       1.0504 |            0.6479 |            2967
2022-06-01 03:36:37 |   324 |     1.000e-04 |     0.7727 |          0.9703 |       1.4282 |            0.6867 |            2967
2022-06-01 03:40:01 |   325 |     1.000e-04 |     0.7820 |          0.8576 |       1.1298 |            0.6314 |            2967
2022-06-01 03:43:18 |   326 |     1.000e-04 |     0.7792 |          1.1035 |       2.2824 |            0.6453 |            2967
2022-06-01 03:46:36 |   327 |     1.000e-04 |     0.7801 |          0.9183 |       1.2666 |            0.6652 |            2967
2022-06-01 03:49:56 |   328 |     1.000e-04 |     0.7844 |          0.8834 |       1.2437 |            0.6353 |            2967
2022-06-01 03:53:14 |   329 |     1.000e-04 |     0.7744 |          0.8910 |       1.2249 |            0.6461 |            2967
2022-06-01 03:56:35 |   330 |     1.000e-04 |     0.7812 |          0.9248 |       1.1959 |            0.6848 |            2967
2022-06-01 03:59:52 |   331 |     1.000e-04 |     0.7764 |          0.9633 |       1.6010 |            0.6421 |            2967
2022-06-01 04:03:11 |   332 |     1.000e-04 |     0.7737 |          0.9052 |       1.2023 |            0.6642 |            2967
2022-06-01 04:06:28 |   333 |     1.000e-04 |     0.7714 |          0.8538 |       1.0851 |            0.6363 |            2967
2022-06-01 04:09:45 |   334 |     1.000e-04 |     0.7700 |          0.9015 |       1.3580 |            0.6292 |            2967
2022-06-01 04:13:03 |   335 |     1.000e-04 |     0.7675 |          0.9099 |       1.3169 |            0.6453 |            2967
2022-06-01 04:16:20 |   336 |     1.000e-04 |     0.7696 |          0.8960 |       1.1113 |            0.6732 |            2967
2022-06-01 04:19:37 |   337 |     1.000e-04 |     0.7634 |          0.9342 |       1.4229 |            0.6480 |            2967
2022-06-01 04:22:56 |   338 |     1.000e-04 |     0.7647 |          0.8658 |       1.0325 |            0.6583 |            2967
2022-06-01 04:26:14 |   339 |     1.000e-04 |     0.7650 |          0.8486 |       1.1319 |            0.6218 |            2967
2022-06-01 04:29:32 |   340 |     1.000e-04 |     0.7643 |          0.8979 |       1.2930 |            0.6387 |            2967
2022-06-01 04:32:49 |   341 |     1.000e-04 |     0.7536 |          0.8360 |       0.9942 |            0.6366 |            2967
2022-06-01 04:36:06 |   342 |     1.000e-04 |     0.7551 |          0.9305 |       1.4072 |            0.6496 |            2967
2022-06-01 04:39:24 |   343 |     1.000e-04 |     0.7555 |          0.9265 |       1.3680 |            0.6505 |            2967
2022-06-01 04:42:41 |   344 |     1.000e-04 |     0.7650 |          0.9274 |       1.3119 |            0.6662 |            2967
2022-06-01 04:45:58 |   345 |     1.000e-04 |     0.7545 |          0.9132 |       1.3365 |            0.6443 |            2967
2022-06-01 04:49:16 |   346 |     1.000e-04 |     0.7600 |          0.8895 |       1.0031 |            0.6887 |            2967
2022-06-01 04:52:33 |   347 |     1.000e-04 |     0.7570 |          0.8991 |       1.1569 |            0.6674 |            2967
2022-06-01 04:55:50 |   348 |     1.000e-04 |     0.7686 |          0.8830 |       1.0920 |            0.6656 |            2967
2022-06-01 04:59:08 |   349 |     1.000e-04 |     0.7642 |          0.9384 |       1.4589 |            0.6447 |            2967
2022-06-01 05:02:26 |   350 |     1.000e-04 |     0.7675 |          0.8519 |       1.1424 |            0.6237 |            2967
2022-06-01 05:05:44 |   351 |     1.000e-04 |     0.7598 |          0.8246 |       0.9627 |            0.6325 |            2967
2022-06-01 05:09:01 |   352 |     1.000e-04 |     0.7664 |          0.8440 |       0.9359 |            0.6563 |            2967
2022-06-01 05:12:21 |   353 |     1.000e-04 |     0.7524 |          0.8934 |       1.1161 |            0.6694 |            2967
2022-06-01 05:15:41 |   354 |     1.000e-04 |     0.7611 |          0.9348 |       1.4307 |            0.6496 |            2967
2022-06-01 05:18:58 |   355 |     1.000e-04 |     0.7537 |          0.8411 |       1.0309 |            0.6337 |            2967
2022-06-01 05:22:16 |   356 |     1.000e-04 |     0.7515 |          0.8887 |       1.1934 |            0.6486 |            2967
2022-06-01 05:25:35 |   357 |     1.000e-04 |     0.7593 |          0.8727 |       1.1955 |            0.6317 |            2967
2022-06-01 05:28:52 |   358 |     1.000e-04 |     0.7602 |          0.8578 |       1.0400 |            0.6488 |            2967
2022-06-01 05:32:10 |   359 |     1.000e-04 |     0.7562 |          0.8294 |       0.9648 |            0.6344 |            2967
2022-06-01 05:35:28 |   360 |     1.000e-04 |     0.7431 |          0.9224 |       1.4562 |            0.6306 |            2967
2022-06-01 05:38:46 |   361 |     1.000e-04 |     0.7512 |          0.8550 |       1.0537 |            0.6438 |            2967
2022-06-01 05:42:03 |   362 |     1.000e-04 |     0.7468 |          0.8384 |       1.0156 |            0.6336 |            2967
2022-06-01 05:45:25 |   363 |     1.000e-04 |     0.7494 |          0.8482 |       1.0434 |            0.6403 |            2967
2022-06-01 05:48:43 |   364 |     1.000e-04 |     0.7443 |          0.8458 |       1.0604 |            0.6336 |            2967
2022-06-01 05:52:01 |   365 |     1.000e-04 |     0.7429 |          0.8697 |       1.0966 |            0.6494 |            2967
2022-06-01 05:55:18 |   366 |     1.000e-04 |     0.7530 |          0.8713 |       1.1885 |            0.6341 |            2967
2022-06-01 05:58:38 |   367 |     1.000e-04 |     0.7514 |          0.9065 |       1.1006 |            0.6854 |            2967
2022-06-01 06:01:56 |   368 |     1.000e-04 |     0.7448 |          0.8261 |       0.9370 |            0.6377 |            2967
2022-06-01 06:05:13 |   369 |     1.000e-04 |     0.7442 |          0.8421 |       0.9866 |            0.6444 |            2967
2022-06-01 06:08:30 |   370 |     1.000e-04 |     0.7383 |          0.9058 |       1.2426 |            0.6556 |            2967
2022-06-01 06:11:47 |   371 |     1.000e-04 |     0.7497 |          0.8573 |       1.0568 |            0.6453 |            2967
2022-06-01 06:15:05 |   372 |     1.000e-04 |     0.7407 |          0.8980 |       1.2645 |            0.6423 |            2967
2022-06-01 06:18:23 |   373 |     1.000e-04 |     0.7421 |          0.9143 |       1.3344 |            0.6453 |            2967
2022-06-01 06:21:40 |   374 |     1.000e-04 |     0.7586 |          0.8773 |       1.2255 |            0.6314 |            2967
2022-06-01 06:24:58 |   375 |     1.000e-04 |     0.7529 |          0.9423 |       1.6118 |            0.6184 |            2967
2022-06-01 06:28:15 |   376 |     1.000e-04 |     0.7398 |          0.8278 |       0.8992 |            0.6474 |            2967
2022-06-01 06:31:34 |   377 |     1.000e-04 |     0.7428 |          0.9212 |       1.4540 |            0.6292 |            2967
2022-06-01 06:34:54 |   378 |     1.000e-04 |     0.7392 |          0.8858 |       1.2288 |            0.6385 |            2967
2022-06-01 06:38:11 |   379 |     1.000e-04 |     0.7361 |          0.8611 |       1.1000 |            0.6385 |            2967
2022-06-01 06:41:29 |   380 |     1.000e-04 |     0.7524 |          1.0585 |       2.1399 |            0.6329 |            2967
2022-06-01 06:44:47 |   381 |     1.000e-04 |     0.7688 |          0.9237 |       1.1772 |            0.6892 |            2967
2022-06-01 06:48:08 |   382 |     1.000e-04 |     0.7469 |          0.8532 |       1.0629 |            0.6388 |            2967
2022-06-01 06:51:25 |   383 |     1.000e-04 |     0.7377 |          0.8128 |       0.8862 |            0.6347 |            2967
2022-06-01 06:54:46 |   384 |     1.000e-04 |     0.7453 |          0.8349 |       1.0198 |            0.6293 |            2967
2022-06-01 06:58:06 |   385 |     1.000e-04 |     0.7382 |          0.8968 |       1.3034 |            0.6359 |            2967
2022-06-01 07:01:23 |   386 |     1.000e-04 |     0.7432 |          0.9529 |       1.4946 |            0.6531 |            2967
2022-06-01 07:04:41 |   387 |     1.000e-04 |     0.7499 |          0.8514 |       1.1189 |            0.6267 |            2967
2022-06-01 07:07:58 |   388 |     1.000e-04 |     0.7391 |          0.8680 |       1.0918 |            0.6485 |            2967
2022-06-01 07:11:15 |   389 |     1.000e-04 |     0.7321 |          0.8766 |       1.1000 |            0.6547 |            2967
2022-06-01 07:14:33 |   390 |     1.000e-04 |     0.7342 |          0.8314 |       1.0061 |            0.6288 |            2967
2022-06-01 07:17:50 |   391 |     1.000e-04 |     0.7323 |          0.8614 |       1.0811 |            0.6436 |            2967
2022-06-01 07:21:07 |   392 |     1.000e-04 |     0.7333 |          0.8351 |       0.8963 |            0.6548 |            2967
2022-06-01 07:24:25 |   393 |     1.000e-04 |     0.7303 |          0.9655 |       1.6988 |            0.6230 |            2967
2022-06-01 07:27:46 |   394 |     1.000e-04 |     0.7268 |          0.8522 |       1.0260 |            0.6463 |            2967
2022-06-01 07:31:04 |   395 |     1.000e-04 |     0.7319 |          0.8546 |       1.1197 |            0.6292 |            2967
2022-06-01 07:34:23 |   396 |     1.000e-04 |     0.7242 |          0.8274 |       1.0055 |            0.6248 |            2967
2022-06-01 07:37:40 |   397 |     1.000e-04 |     0.7234 |          0.8637 |       1.0290 |            0.6566 |            2967
2022-06-01 07:40:58 |   398 |     1.000e-04 |     0.7278 |          0.8263 |       0.9349 |            0.6375 |            2967
2022-06-01 07:44:18 |   399 |     1.000e-04 |     0.7314 |          0.8449 |       1.0561 |            0.6330 |            2967
2022-06-01 07:47:37 |   400 |     1.000e-04 |     0.7285 |          0.8545 |       1.0435 |            0.6447 |            2967
2022-06-01 07:50:55 |   401 |     1.000e-04 |     0.7246 |          0.8899 |       1.1655 |            0.6548 |            2967
2022-06-01 07:54:13 |   402 |     1.000e-04 |     0.7206 |          0.8208 |       0.9788 |            0.6244 |            2967
2022-06-01 07:57:30 |   403 |     1.000e-04 |     0.7242 |          0.8357 |       1.0160 |            0.6307 |            2967
2022-06-01 08:00:48 |   404 |     1.000e-04 |     0.7190 |          0.8230 |       0.9955 |            0.6238 |            2967
2022-06-01 08:04:07 |   405 |     1.000e-04 |     0.7231 |          0.8789 |       1.2036 |            0.6366 |            2967
2022-06-01 08:07:23 |   406 |     1.000e-04 |     0.7286 |          0.8590 |       1.0919 |            0.6392 |            2967
2022-06-01 08:10:41 |   407 |     1.000e-04 |     0.7216 |          0.8431 |       1.0971 |            0.6217 |            2967
2022-06-01 08:13:58 |   408 |     1.000e-04 |     0.7233 |          0.9285 |       1.4797 |            0.6303 |            2967
2022-06-01 08:17:16 |   409 |     1.000e-04 |     0.7202 |          0.8406 |       1.0450 |            0.6300 |            2967
2022-06-01 08:20:34 |   410 |     1.000e-04 |     0.7266 |          0.8606 |       1.0828 |            0.6439 |            2967
2022-06-01 08:23:51 |   411 |     1.000e-04 |     0.7171 |          0.9046 |       1.4119 |            0.6205 |            2967
2022-06-01 08:27:08 |   412 |     1.000e-04 |     0.7248 |          0.8864 |       1.2264 |            0.6391 |            2967
2022-06-01 08:30:26 |   413 |     1.000e-04 |     0.7213 |          0.8759 |       1.2188 |            0.6299 |            2967
2022-06-01 08:33:49 |   414 |     1.000e-04 |     0.7203 |          0.8183 |       0.9727 |            0.6231 |            2967
2022-06-01 08:37:06 |   415 |     1.000e-04 |     0.7186 |          0.8742 |       1.0153 |            0.6705 |            2967
2022-06-01 08:40:24 |   416 |     1.000e-04 |     0.7295 |          0.8550 |       0.9816 |            0.6569 |            2967
2022-06-01 08:43:41 |   417 |     1.000e-04 |     0.7216 |          0.8084 |       0.9336 |            0.6208 |            2967
2022-06-01 08:46:58 |   418 |     1.000e-04 |     0.7143 |          0.9331 |       1.5077 |            0.6300 |            2967
2022-06-01 08:50:19 |   419 |     1.000e-04 |     0.7217 |          0.8512 |       1.0158 |            0.6468 |            2967
2022-06-01 08:53:40 |   420 |     1.000e-04 |     0.7182 |          0.8490 |       1.0468 |            0.6385 |            2967
2022-06-01 08:56:58 |   421 |     1.000e-04 |     0.7192 |          0.9470 |       1.4349 |            0.6570 |            2967
2022-06-01 09:00:23 |   422 |     1.000e-04 |     0.7128 |          0.8444 |       1.0542 |            0.6320 |            2967
2022-06-01 09:03:43 |   423 |     1.000e-04 |     0.7184 |          0.8816 |       1.2034 |            0.6397 |            2967
2022-06-01 09:07:01 |   424 |     1.000e-04 |     0.7122 |          0.9041 |       1.2101 |            0.6601 |            2967
2022-06-01 09:10:19 |   425 |     1.000e-04 |     0.7139 |          0.8645 |       1.0657 |            0.6500 |            2967
2022-06-01 09:13:38 |   426 |     1.000e-04 |     0.7123 |          0.8132 |       0.9595 |            0.6205 |            2967
2022-06-01 09:16:55 |   427 |     1.000e-04 |     0.7141 |          0.8409 |       0.8867 |            0.6628 |            2967
2022-06-01 09:20:13 |   428 |     1.000e-04 |     0.7065 |          0.9092 |       1.3405 |            0.6392 |            2967
2022-06-01 09:23:30 |   429 |     1.000e-04 |     0.7061 |          0.9159 |       1.1449 |            0.6851 |            2967
2022-06-01 09:26:48 |   430 |     1.000e-04 |     0.7069 |          0.9068 |       1.2688 |            0.6513 |            2967
2022-06-01 09:30:11 |   431 |     1.000e-04 |     0.7165 |          0.9287 |       1.3942 |            0.6475 |            2967
2022-06-01 09:33:30 |   432 |     1.000e-04 |     0.7055 |          0.8236 |       0.9813 |            0.6272 |            2967
2022-06-01 09:36:48 |   433 |     1.000e-04 |     0.7099 |          0.8676 |       1.0371 |            0.6584 |            2967
2022-06-01 09:40:06 |   434 |     1.000e-04 |     0.7025 |          0.8271 |       1.0285 |            0.6202 |            2967
2022-06-01 09:43:23 |   435 |     1.000e-04 |     0.7073 |          0.8786 |       1.2535 |            0.6261 |            2967
2022-06-01 09:46:42 |   436 |     1.000e-04 |     0.7037 |          0.8664 |       1.1898 |            0.6272 |            2967
2022-06-01 09:49:59 |   437 |     1.000e-04 |     0.7047 |          0.8662 |       1.0826 |            0.6471 |            2967
2022-06-01 09:53:18 |   438 |     1.000e-04 |     0.7039 |          0.9243 |       1.4633 |            0.6299 |            2967
2022-06-01 09:56:37 |   439 |     1.000e-04 |     0.7049 |          0.8635 |       1.0591 |            0.6498 |            2967
2022-06-01 09:59:56 |   440 |     1.000e-04 |     0.7001 |          0.8633 |       1.1215 |            0.6375 |            2967
2022-06-01 10:03:15 |   441 |     1.000e-04 |     0.7007 |          0.8344 |       0.9147 |            0.6508 |            2967
2022-06-01 10:06:34 |   442 |     1.000e-04 |     0.6962 |          0.9378 |       1.3259 |            0.6704 |            2967
2022-06-01 10:09:54 |   443 |     1.000e-04 |     0.7014 |          1.0486 |       1.8840 |            0.6678 |            2967
2022-06-01 10:13:11 |   444 |     1.000e-04 |     0.6995 |          0.9108 |       1.3356 |            0.6404 |            2967
2022-06-01 10:16:29 |   445 |     1.000e-04 |     0.7004 |          0.8402 |       0.9153 |            0.6556 |            2967
2022-06-01 10:19:45 |   446 |     1.000e-04 |     0.6929 |          0.8489 |       1.0424 |            0.6389 |            2967
2022-06-01 10:23:05 |   447 |     1.000e-04 |     0.6994 |          0.8241 |       0.9816 |            0.6267 |            2967
2022-06-01 10:26:22 |   448 |     1.000e-04 |     0.6903 |          0.8429 |       1.0342 |            0.6342 |            2967
2022-06-01 10:29:39 |   449 |     1.000e-04 |     0.7038 |          0.8757 |       1.1712 |            0.6387 |            2967
2022-06-01 10:32:57 |   450 |     1.000e-04 |     0.6879 |          0.8575 |       1.1069 |            0.6338 |            2967
2022-06-01 10:36:14 |   451 |     1.000e-04 |     0.6964 |          0.8259 |       0.9984 |            0.6234 |            2967
2022-06-01 10:39:35 |   452 |     1.000e-04 |     0.6948 |          0.8025 |       0.9152 |            0.6177 |            2967
2022-06-01 10:42:53 |   453 |     1.000e-04 |     0.6934 |          0.9355 |       1.4665 |            0.6391 |            2967
2022-06-01 10:46:10 |   454 |     1.000e-04 |     0.6995 |          0.8921 |       1.0785 |            0.6723 |            2967
2022-06-01 10:49:27 |   455 |     1.000e-04 |     0.6980 |          0.8519 |       1.0983 |            0.6301 |            2967
2022-06-01 10:52:45 |   456 |     1.000e-04 |     0.6893 |          0.8516 |       1.0797 |            0.6334 |            2967
2022-06-01 10:56:02 |   457 |     1.000e-04 |     0.6938 |          0.8355 |       0.9653 |            0.6396 |            2967
2022-06-01 10:59:21 |   458 |     1.000e-04 |     0.6982 |          0.8175 |       0.9711 |            0.6216 |            2967
2022-06-01 11:02:39 |   459 |     1.000e-04 |     0.6873 |          0.8624 |       1.1065 |            0.6389 |            2967
2022-06-01 11:05:57 |   460 |     1.000e-04 |     0.6863 |          0.8765 |       1.1430 |            0.6464 |            2967
2022-06-01 11:09:16 |   461 |     1.000e-04 |     0.6959 |          0.8605 |       1.0783 |            0.6420 |            2967
2022-06-01 11:12:34 |   462 |     1.000e-04 |     0.6868 |          0.8446 |       1.0484 |            0.6319 |            2967
2022-06-01 11:15:52 |   463 |     1.000e-04 |     0.6907 |          0.8514 |       0.9907 |            0.6505 |            2967
2022-06-01 11:19:16 |   464 |     1.000e-04 |     0.6885 |          0.8767 |       1.0549 |            0.6641 |            2967
