Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:   23 13:15:28       -3.846891        0.0464
      Step     Time          Energy         fmax
BFGS:    0 13:15:28       -3.461795        7.2919
BFGS:    1 13:15:28       -3.693415        5.0447
BFGS:    2 13:15:28       -3.790452        4.0332
BFGS:    3 13:15:28       -3.631717        6.3592
BFGS:    4 13:15:28       -3.812027        0.3169
BFGS:    5 13:15:28       -3.814062        0.2133
BFGS:    6 13:15:28       -3.815933        0.2377
BFGS:    7 13:15:28       -3.815398        0.1616
BFGS:    8 13:15:29       -3.815781        0.1236
BFGS:    9 13:15:29       -3.816779        0.1130
BFGS:   10 13:15:29       -3.817812        0.0576
BFGS:   11 13:15:29       -3.818367        0.0498
      Step     Time          Energy         fmax
BFGS:    0 13:15:29       -3.236988        9.1820
BFGS:    1 13:15:29       -3.578993        6.5530
BFGS:    2 13:15:29       -3.716282        5.7779
BFGS:    3 13:15:29       -3.424578        7.3429
BFGS:    4 13:15:29       -3.759325        0.5349
BFGS:    5 13:15:29       -3.760706        0.3256
BFGS:    6 13:15:29       -3.762208        0.2664
BFGS:    7 13:15:29       -3.762019        0.1344
BFGS:    8 13:15:29       -3.761738        0.1663
BFGS:    9 13:15:29       -3.762337        0.1031
BFGS:   10 13:15:30       -3.762980        0.1004
BFGS:   11 13:15:30       -3.764585        0.1052
BFGS:   12 13:15:30       -3.766334        0.1015
BFGS:   13 13:15:30       -3.768586        0.1186
BFGS:   14 13:15:30       -3.770530        0.0942
BFGS:   15 13:15:30       -3.771600        0.0978
BFGS:   16 13:15:30       -3.772914        0.0702
BFGS:   17 13:15:30       -3.773760        0.0946
BFGS:   18 13:15:30       -3.774861        0.0919
BFGS:   19 13:15:30       -3.775910        0.1009
BFGS:   20 13:15:30       -3.777026        0.1096
BFGS:   21 13:15:31       -3.778464        0.0730
BFGS:   22 13:15:31       -3.780159        0.0960
BFGS:   23 13:15:31       -3.781933        0.0928
BFGS:   24 13:15:31       -3.783740        0.0770
BFGS:   25 13:15:31       -3.785431        0.0803
BFGS:   26 13:15:31       -3.787556        0.0865
BFGS:   27 13:15:31       -3.789536        0.0911
BFGS:   28 13:15:31       -3.791480        0.0854
BFGS:   29 13:15:31       -3.793114        0.0624
BFGS:   30 13:15:31       -3.794513        0.0758
BFGS:   31 13:15:32       -3.796055        0.0959
BFGS:   32 13:15:32       -3.797605        0.0925
BFGS:   33 13:15:32       -3.799145        0.0731
BFGS:   34 13:15:32       -3.800691        0.0544
BFGS:   35 13:15:32       -3.802088        0.0808
BFGS:   36 13:15:32       -3.803655        0.0675
BFGS:   37 13:15:32       -3.804784        0.0626
BFGS:   38 13:15:32       -3.805722        0.0430
      Step     Time          Energy         fmax
BFGS:    0 13:15:32       -3.226969        9.2252
BFGS:    1 13:15:32       -3.560525        6.9475
BFGS:    2 13:15:32       -3.682807        6.7357
BFGS:    3 13:15:32       -3.386295        6.8354
BFGS:    4 13:15:32       -3.748758        0.6511
BFGS:    5 13:15:33       -3.748928        0.2945
BFGS:    6 13:15:33       -3.750351        0.2612
BFGS:    7 13:15:33       -3.750882        0.1440
BFGS:    8 13:15:33       -3.750624        0.1531
BFGS:    9 13:15:33       -3.750953        0.0730
BFGS:   10 13:15:33       -3.751090        0.1112
BFGS:   11 13:15:33       -3.751959        0.1056
BFGS:   12 13:15:34       -3.752722        0.0853
BFGS:   13 13:15:34       -3.753603        0.0681
BFGS:   14 13:15:34       -3.754650        0.0554
BFGS:   15 13:15:34       -3.754937        0.0589
BFGS:   16 13:15:34       -3.755195        0.0369
      Step     Time          Energy         fmax
BFGS:    0 13:15:34       -2.977892       10.8668
BFGS:    1 13:15:34       -3.419363        8.4588
BFGS:    2 13:15:34       -3.569794        8.3071
BFGS:    3 13:15:35       -3.147484        7.5966
BFGS:    4 13:15:35       -3.676667        0.8669
BFGS:    5 13:15:35       -3.676431        0.3590
BFGS:    6 13:15:35       -3.677698        0.2702
BFGS:    7 13:15:35       -3.678579        0.1729
BFGS:    8 13:15:35       -3.677798        0.1992
BFGS:    9 13:15:35       -3.677303        0.0700
BFGS:   10 13:15:35       -3.676465        0.1370
BFGS:   11 13:15:36       -3.676445        0.1575
BFGS:   12 13:15:36       -3.676450        0.1476
BFGS:   13 13:15:36       -3.677276        0.0669
BFGS:   14 13:15:36       -3.678739        0.0787
BFGS:   15 13:15:36       -3.679250        0.1092
BFGS:   16 13:15:36       -3.679676        0.0645
BFGS:   17 13:15:36       -3.679173        0.0564
BFGS:   18 13:15:37       -3.678677        0.0708
BFGS:   19 13:15:37       -3.678471        0.0929
BFGS:   20 13:15:37       -3.678659        0.0664
BFGS:   21 13:15:37       -3.679671        0.0439
      Step     Time          Energy         fmax
BFGS:    0 13:15:37       -2.791402       11.6047
BFGS:    1 13:15:37       -3.305641        9.3145
BFGS:    2 13:15:37       -3.440339        9.5761
BFGS:    3 13:15:37       -2.991983        7.5226
BFGS:    4 13:15:37       -3.588485        1.0702
BFGS:    5 13:15:38       -3.587848        0.3811
BFGS:    6 13:15:38       -3.588961        0.2707
BFGS:    7 13:15:38       -3.590532        0.1784
BFGS:    8 13:15:38       -3.590149        0.2055
BFGS:    9 13:15:38       -3.589362        0.0878
BFGS:   10 13:15:38       -3.588470        0.1063
BFGS:   11 13:15:38       -3.588466        0.1156
BFGS:   12 13:15:38       -3.588690        0.0990
BFGS:   13 13:15:39       -3.589668        0.0728
BFGS:   14 13:15:39       -3.591137        0.0885
BFGS:   15 13:15:39       -3.591555        0.1190
BFGS:   16 13:15:39       -3.591776        0.0857
BFGS:   17 13:15:39       -3.590735        0.0787
BFGS:   18 13:15:39       -3.589597        0.0997
BFGS:   19 13:15:39       -3.588748        0.1369
BFGS:   20 13:15:39       -3.588579        0.1468
BFGS:   21 13:15:40       -3.590208        0.1139
BFGS:   22 13:15:40       -3.592378        0.0803
BFGS:   23 13:15:40       -3.594056        0.1217
BFGS:   24 13:15:40       -3.595175        0.1050
BFGS:   25 13:15:40       -3.595192        0.0634
BFGS:   26 13:15:40       -3.595684        0.0999
BFGS:   27 13:15:40       -3.596370        0.1074
BFGS:   28 13:15:41       -3.598052        0.0865
BFGS:   29 13:15:41       -3.599865        0.0575
BFGS:   30 13:15:41       -3.601559        0.0578
BFGS:   31 13:15:41       -3.602562        0.0821
BFGS:   32 13:15:41       -3.603162        0.0646
BFGS:   33 13:15:41       -3.603071        0.0579
BFGS:   34 13:15:41       -3.603310        0.0538
BFGS:   35 13:15:41       -3.603806        0.0712
BFGS:   36 13:15:42       -3.605095        0.0852
BFGS:   37 13:15:42       -3.607001        0.0677
BFGS:   38 13:15:42       -3.608688        0.0462
      Step     Time          Energy         fmax
BFGS:    0 13:15:42       -2.800770       10.8327
BFGS:    1 13:15:42       -3.294453        9.9439
BFGS:    2 13:15:42       -3.348720        9.6693
BFGS:    3 13:15:42       -3.027027        7.0419
BFGS:    4 13:15:43       -3.515814        1.0925
BFGS:    5 13:15:43       -3.512953        0.3852
BFGS:    6 13:15:43       -3.512825        0.3020
BFGS:    7 13:15:43       -3.514770        0.2152
BFGS:    8 13:15:43       -3.515252        0.1941
BFGS:    9 13:15:43       -3.515019        0.1039
BFGS:   10 13:15:44       -3.514880        0.0911
BFGS:   11 13:15:44       -3.515782        0.0917
BFGS:   12 13:15:44       -3.516605        0.0947
BFGS:   13 13:15:44       -3.517718        0.0753
BFGS:   14 13:15:44       -3.519202        0.0723
BFGS:   15 13:15:44       -3.519426        0.0619
BFGS:   16 13:15:45       -3.519287        0.0416
      Step     Time          Energy         fmax
BFGS:    0 13:15:45       -2.535273       12.0036
BFGS:    1 13:15:45       -3.139394       11.5365
BFGS:    2 13:15:45       -3.188586       10.7646
BFGS:    3 13:15:46       -2.800163        7.8085
BFGS:    4 13:15:46       -3.405226        1.2790
BFGS:    5 13:15:46       -3.404065        0.4356
BFGS:    6 13:15:46       -3.403162        0.2970
BFGS:    7 13:15:46       -3.405236        0.2115
BFGS:    8 13:15:46       -3.405509        0.2170
BFGS:    9 13:15:47       -3.404527        0.0936
BFGS:   10 13:15:47       -3.403331        0.1144
BFGS:   11 13:15:47       -3.402788        0.1357
BFGS:   12 13:15:47       -3.403306        0.1229
BFGS:   13 13:15:47       -3.404141        0.0713
BFGS:   14 13:15:48       -3.405948        0.0876
BFGS:   15 13:15:48       -3.406286        0.0968
BFGS:   16 13:15:48       -3.406014        0.0552
BFGS:   17 13:15:48       -3.405100        0.0718
BFGS:   18 13:15:48       -3.404273        0.0882
BFGS:   19 13:15:48       -3.404480        0.0946
BFGS:   20 13:15:48       -3.405219        0.0594
BFGS:   21 13:15:49       -3.406569        0.0601
BFGS:   22 13:15:49       -3.407745        0.0829
BFGS:   23 13:15:49       -3.408280        0.0802
BFGS:   24 13:15:49       -3.408585        0.0595
BFGS:   25 13:15:49       -3.408353        0.0772
BFGS:   26 13:15:50       -3.409056        0.0763
BFGS:   27 13:15:50       -3.410069        0.0875
BFGS:   28 13:15:50       -3.412280        0.0864
BFGS:   29 13:15:50       -3.414674        0.0905
BFGS:   30 13:15:50       -3.417156        0.0909
BFGS:   31 13:15:51       -3.419180        0.1119
BFGS:   32 13:15:51       -3.420378        0.1191
BFGS:   33 13:15:51       -3.420720        0.1093
BFGS:   34 13:15:51       -3.421483        0.0982
BFGS:   35 13:15:51       -3.422476        0.1181
BFGS:   36 13:15:51       -3.424824        0.1533
BFGS:   37 13:15:51       -3.427752        0.1259
BFGS:   38 13:15:52       -3.430712        0.0813
BFGS:   39 13:15:52       -3.433305        0.0971
BFGS:   40 13:15:52       -3.435403        0.1075
BFGS:   41 13:15:52       -3.437583        0.1064
BFGS:   42 13:15:52       -3.439838        0.0898
BFGS:   43 13:15:52       -3.441722        0.0662
BFGS:   44 13:15:53       -3.443334        0.0856
BFGS:   45 13:15:53       -3.444610        0.0828
BFGS:   46 13:15:53       -3.445667        0.0655
BFGS:   47 13:15:53       -3.446595        0.0619
BFGS:   48 13:15:53       -3.447336        0.0606
BFGS:   49 13:15:53       -3.448039        0.0716
BFGS:   50 13:15:53       -3.449152        0.0632
BFGS:   51 13:15:54       -3.449775        0.0584
BFGS:   52 13:15:54       -3.451354        0.0632
BFGS:   53 13:15:54       -3.451699        0.0668
BFGS:   54 13:15:54       -3.452932        0.0639
BFGS:   55 13:15:54       -3.453924        0.0562
BFGS:   56 13:15:54       -3.454468        0.0517
BFGS:   57 13:15:55       -3.455169        0.0504
BFGS:   58 13:15:55       -3.455970        0.0513
BFGS:   59 13:15:55       -3.456903        0.0596
BFGS:   60 13:15:55       -3.458121        0.0578
BFGS:   61 13:15:55       -3.459213        0.0571
BFGS:   62 13:15:55       -3.460349        0.0611
BFGS:   63 13:15:55       -3.461373        0.0686
BFGS:   64 13:15:56       -3.462319        0.0701
BFGS:   65 13:15:56       -3.463688        0.0799
BFGS:   66 13:15:56       -3.465362        0.0827
BFGS:   67 13:15:56       -3.468145        0.0811
BFGS:   68 13:15:56       -3.471224        0.0914
BFGS:   69 13:15:56       -3.473851        0.0600
BFGS:   70 13:15:56       -3.475577        0.0512
BFGS:   71 13:15:56       -3.476616        0.0684
BFGS:   72 13:15:56       -3.477445        0.0725
BFGS:   73 13:15:56       -3.477725        0.0563
BFGS:   74 13:15:57       -3.478439        0.0497
      Step     Time          Energy         fmax
BFGS:    0 13:15:57       -2.582173       11.4056
BFGS:    1 13:15:57       -3.139052       11.1876
BFGS:    2 13:15:57       -3.166446        9.8719
BFGS:    3 13:15:57       -2.846062        7.3851
BFGS:    4 13:15:57       -3.371989        1.0899
BFGS:    5 13:15:57       -3.370300        0.4510
BFGS:    6 13:15:57       -3.369167        0.3100
BFGS:    7 13:15:58       -3.371238        0.2083
BFGS:    8 13:15:58       -3.372026        0.2066
BFGS:    9 13:15:58       -3.371066        0.1045
BFGS:   10 13:15:58       -3.369819        0.1161
BFGS:   11 13:15:59       -3.369867        0.1136
BFGS:   12 13:15:59       -3.371032        0.1130
BFGS:   13 13:15:59       -3.372109        0.0734
BFGS:   14 13:15:59       -3.374095        0.0814
BFGS:   15 13:15:59       -3.374424        0.0942
BFGS:   16 13:16:00       -3.374324        0.0536
BFGS:   17 13:16:00       -3.373713        0.0619
BFGS:   18 13:16:00       -3.373390        0.0786
BFGS:   19 13:16:00       -3.373634        0.0808
BFGS:   20 13:16:00       -3.374314        0.0546
BFGS:   21 13:16:00       -3.375687        0.0469
      Step     Time          Energy         fmax
BFGS:    0 13:16:00       -2.326128       12.3436
BFGS:    1 13:16:01       -2.987869       12.6946
BFGS:    2 13:16:01       -2.994666       10.5120
BFGS:    3 13:16:01       -2.656497        7.8020
BFGS:    4 13:16:01       -3.248423        1.2247
BFGS:    5 13:16:01       -3.248944        0.5176
BFGS:    6 13:16:01       -3.246858        0.3027
BFGS:    7 13:16:01       -3.249391        0.2109
BFGS:    8 13:16:01       -3.250552        0.1939
BFGS:    9 13:16:02       -3.249074        0.0937
BFGS:   10 13:16:02       -3.247335        0.1037
BFGS:   11 13:16:02       -3.247097        0.0906
BFGS:   12 13:16:02       -3.248165        0.0658
BFGS:   13 13:16:02       -3.248911        0.0522
BFGS:   14 13:16:02       -3.250092        0.0682
BFGS:   15 13:16:03       -3.249904        0.0645
BFGS:   16 13:16:03       -3.249158        0.0444
      Step     Time          Energy         fmax
BFGS:    0 13:16:03       -2.011818       13.3566
BFGS:    1 13:16:03       -2.814237       14.0436
BFGS:    2 13:16:03       -2.795960       11.0380
BFGS:    3 13:16:03       -2.434799        8.1698
BFGS:    4 13:16:03       -3.097100        1.3505
BFGS:    5 13:16:03       -3.101739        0.6110
BFGS:    6 13:16:04       -3.098464        0.3234
BFGS:    7 13:16:04       -3.101381        0.2237
BFGS:    8 13:16:04       -3.102804        0.2069
BFGS:    9 13:16:04       -3.100748        0.0973
BFGS:   10 13:16:04       -3.098246        0.1169
BFGS:   11 13:16:04       -3.097086        0.1327
BFGS:   12 13:16:04       -3.098017        0.1066
BFGS:   13 13:16:05       -3.098981        0.0751
BFGS:   14 13:16:06       -3.100925        0.0828
BFGS:   15 13:16:08       -3.100867        0.0923
BFGS:   16 13:16:09       -3.100088        0.0530
BFGS:   17 13:16:11       -3.098862        0.0635
BFGS:   18 13:16:12       -3.097858        0.0789
BFGS:   19 13:16:12       -3.098000        0.0825
BFGS:   20 13:16:13       -3.098901        0.0505
BFGS:   21 13:16:14       -3.100446        0.0577
BFGS:   22 13:16:14       -3.100957        0.0647
BFGS:   23 13:16:14       -3.101043        0.0603
BFGS:   24 13:16:15       -3.100365        0.0521
BFGS:   25 13:16:15       -3.099635        0.0554
BFGS:   26 13:16:15       -3.099854        0.0546
BFGS:   27 13:16:15       -3.100492        0.0546
BFGS:   28 13:16:15       -3.101988        0.0448
      Step     Time          Energy         fmax
BFGS:    0 13:16:16       -1.753310       13.9346
BFGS:    1 13:16:16       -2.646748       15.2097
BFGS:    2 13:16:16       -2.592071       10.9757
BFGS:    3 13:16:16       -2.264702        8.2038
BFGS:    4 13:16:17       -2.934449        1.3686
BFGS:    5 13:16:19       -2.942125        0.6699
BFGS:    6 13:16:20       -2.938458        0.3364
BFGS:    7 13:16:21       -2.941556        0.2291
BFGS:    8 13:16:22       -2.943506        0.2097
BFGS:    9 13:16:23       -2.941129        0.1062
BFGS:   10 13:16:23       -2.938409        0.0978
BFGS:   11 13:16:25       -2.937951        0.0988
BFGS:   12 13:16:25       -2.939330        0.0686
BFGS:   13 13:16:26       -2.940310        0.0548
BFGS:   14 13:16:26       -2.941668        0.0582
BFGS:   15 13:16:26       -2.941443        0.0521
BFGS:   16 13:16:26       -2.940709        0.0304
      Step     Time          Energy         fmax
BFGS:    0 13:16:26       -1.407782       14.7764
BFGS:    1 13:16:26       -2.541211       15.1550
BFGS:    2 13:16:26       -2.384976       11.0267
BFGS:    3 13:16:26       -2.171918        7.2357
BFGS:    4 13:16:27       -2.749650        1.5108
BFGS:    5 13:16:27       -2.761492        0.7488
BFGS:    6 13:16:27       -2.756490        0.3321
BFGS:    7 13:16:27       -2.759045        0.2376
BFGS:    8 13:16:27       -2.760728        0.1750
BFGS:    9 13:16:27       -2.758555        0.0979
BFGS:   10 13:16:27       -2.755843        0.1034
BFGS:   11 13:16:28       -2.755080        0.1090
BFGS:   12 13:16:28       -2.756213        0.0808
BFGS:   13 13:16:29       -2.756940        0.0720
BFGS:   14 13:16:32       -2.758446        0.0739
BFGS:   15 13:16:33       -2.758168        0.0813
BFGS:   16 13:16:34       -2.757133        0.0477
      Step     Time          Energy         fmax
BFGS:    0 13:16:34       -1.054653       15.6421
BFGS:    1 13:16:34       -2.408601       14.9660
BFGS:    2 13:16:35       -2.164136       10.8866
BFGS:    3 13:16:35       -2.068291        6.1931
BFGS:    4 13:16:35       -2.547849        1.6814
BFGS:    5 13:16:35       -2.564376        0.8286
BFGS:    6 13:16:36       -2.557633        0.3184
BFGS:    7 13:16:36       -2.559578        0.2365
BFGS:    8 13:16:36       -2.561164        0.1569
BFGS:    9 13:16:36       -2.559300        0.0903
BFGS:   10 13:16:36       -2.556751        0.1026
BFGS:   11 13:16:37       -2.555816        0.1135
BFGS:   12 13:16:37       -2.556609        0.0885
BFGS:   13 13:16:37       -2.556937        0.0821
BFGS:   14 13:16:37       -2.558236        0.0830
BFGS:   15 13:16:37       -2.557909        0.1018
BFGS:   16 13:16:38       -2.556859        0.0697
BFGS:   17 13:16:38       -2.555653        0.0724
BFGS:   18 13:16:38       -2.554739        0.0809
BFGS:   19 13:16:38       -2.554951        0.0917
BFGS:   20 13:16:38       -2.555657        0.0872
BFGS:   21 13:16:38       -2.557538        0.0941
BFGS:   22 13:16:39       -2.559428        0.0797
BFGS:   23 13:16:39       -2.559934        0.0970
BFGS:   24 13:16:39       -2.560113        0.0837
BFGS:   25 13:16:39       -2.558848        0.0999
BFGS:   26 13:16:39       -2.559346        0.0836
BFGS:   27 13:16:40       -2.560391        0.0914
BFGS:   28 13:16:40       -2.562698        0.0822
BFGS:   29 13:16:40       -2.565820        0.0743
BFGS:   30 13:16:40       -2.567127        0.0763
BFGS:   31 13:16:40       -2.569185        0.0932
BFGS:   32 13:16:40       -2.568235        0.0981
BFGS:   33 13:16:40       -2.567564        0.0853
BFGS:   34 13:16:40       -2.566939        0.0788
BFGS:   35 13:16:41       -2.566912        0.1033
BFGS:   36 13:16:41       -2.568839        0.1373
BFGS:   37 13:16:41       -2.571117        0.1085
BFGS:   38 13:16:41       -2.574010        0.0777
BFGS:   39 13:16:41       -2.576755        0.0716
BFGS:   40 13:16:42       -2.578290        0.0856
BFGS:   41 13:16:42       -2.580780        0.0833
BFGS:   42 13:16:42       -2.582316        0.0869
BFGS:   43 13:16:42       -2.584316        0.0912
BFGS:   44 13:16:42       -2.585958        0.0881
BFGS:   45 13:16:42       -2.587337        0.0931
BFGS:   46 13:16:42       -2.589233        0.0673
BFGS:   47 13:16:43       -2.589967        0.0925
BFGS:   48 13:16:43       -2.591447        0.0811
BFGS:   49 13:16:43       -2.591794        0.0890
BFGS:   50 13:16:43       -2.593387        0.1001
BFGS:   51 13:16:43       -2.594949        0.0879
BFGS:   52 13:16:43       -2.597122        0.0891
BFGS:   53 13:16:43       -2.599141        0.0927
BFGS:   54 13:16:44       -2.601243        0.0923
BFGS:   55 13:16:44       -2.602732        0.0849
