Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:    7 13:15:29       -1.118100        0.5703
BFGS:    8 13:15:29       -1.124159        0.3735
BFGS:    9 13:15:29       -1.134394        0.3289
BFGS:   10 13:15:29       -1.140481        0.3793
BFGS:   11 13:15:29       -1.145229        0.3160
BFGS:   12 13:15:29       -1.149464        0.1894
BFGS:   13 13:15:30       -1.151755        0.1462
BFGS:   14 13:15:30       -1.153187        0.1621
BFGS:   15 13:15:30       -1.154822        0.1260
BFGS:   16 13:15:30       -1.156093        0.1023
BFGS:   17 13:15:30       -1.157572        0.1536
BFGS:   18 13:15:30       -1.159458        0.1501
BFGS:   19 13:15:30       -1.161379        0.1210
BFGS:   20 13:15:30       -1.163665        0.1012
BFGS:   21 13:15:30       -1.164860        0.1056
BFGS:   22 13:15:30       -1.165848        0.0848
BFGS:   23 13:15:30       -1.166164        0.0445
      Step     Time          Energy         fmax
BFGS:    0 13:15:31       -1.035952        2.9031
BFGS:    1 13:15:31       -1.104477        5.8381
BFGS:    2 13:15:31       -1.116731        2.7266
BFGS:    3 13:15:31       -1.101738        1.9198
BFGS:    4 13:15:31       -1.134757        0.4252
BFGS:    5 13:15:31       -1.140438        0.2539
BFGS:    6 13:15:31       -1.142541        0.2478
BFGS:    7 13:15:31       -1.141815        0.1798
BFGS:    8 13:15:31       -1.143361        0.1569
BFGS:    9 13:15:31       -1.145280        0.1076
BFGS:   10 13:15:32       -1.146451        0.1055
BFGS:   11 13:15:32       -1.146891        0.0655
BFGS:   12 13:15:32       -1.147684        0.0718
BFGS:   13 13:15:32       -1.148331        0.1021
BFGS:   14 13:15:32       -1.148668        0.0995
BFGS:   15 13:15:32       -1.149403        0.0833
BFGS:   16 13:15:32       -1.150119        0.0791
BFGS:   17 13:15:32       -1.151089        0.1014
BFGS:   18 13:15:32       -1.152187        0.1285
BFGS:   19 13:15:32       -1.153265        0.1169
BFGS:   20 13:15:33       -1.154534        0.0944
BFGS:   21 13:15:33       -1.155498        0.0949
BFGS:   22 13:15:33       -1.156493        0.0888
BFGS:   23 13:15:33       -1.157334        0.0625
BFGS:   24 13:15:33       -1.158107        0.0669
BFGS:   25 13:15:33       -1.158831        0.0503
BFGS:   26 13:15:33       -1.159578        0.0637
BFGS:   27 13:15:33       -1.160203        0.0661
BFGS:   28 13:15:34       -1.160711        0.0503
BFGS:   29 13:15:34       -1.160943        0.0335
      Step     Time          Energy         fmax
BFGS:    0 13:15:34       -0.995197        3.5020
BFGS:    1 13:15:34       -1.083800        8.3740
BFGS:    2 13:15:34       -1.099395        2.5004
BFGS:    3 13:15:34       -1.072963        2.3293
BFGS:    4 13:15:34       -1.122484        0.4322
BFGS:    5 13:15:34       -1.127868        0.2183
BFGS:    6 13:15:35       -1.129983        0.1831
BFGS:    7 13:15:35       -1.129545        0.1232
BFGS:    8 13:15:35       -1.130533        0.1153
BFGS:    9 13:15:35       -1.131478        0.0778
BFGS:   10 13:15:35       -1.132536        0.0591
BFGS:   11 13:15:35       -1.133560        0.0471
      Step     Time          Energy         fmax
BFGS:    0 13:15:35       -0.893231        4.0926
BFGS:    1 13:15:35       -1.042343        8.3902
BFGS:    2 13:15:35       -1.042295        3.3644
BFGS:    3 13:15:35       -0.995701        2.7979
BFGS:    4 13:15:36       -1.065542        0.4968
BFGS:    5 13:15:36       -1.072494        0.2930
BFGS:    6 13:15:36       -1.074542        0.3473
BFGS:    7 13:15:36       -1.067499        1.3912
BFGS:    8 13:15:36       -1.076808        0.5111
BFGS:    9 13:15:36       -1.079602        0.5614
BFGS:   10 13:15:36       -0.986359        2.2995
BFGS:   11 13:15:36       -1.074302        1.5830
BFGS:   12 13:15:36       -1.060821        1.6520
BFGS:   13 13:15:36       -1.080690        0.3881
BFGS:   14 13:15:37       -1.082923        0.6564
BFGS:   15 13:15:37       -0.857345        2.9833
BFGS:   16 13:15:37       -1.072309        1.6969
BFGS:   17 13:15:37       -1.046206        3.1205
BFGS:   18 13:15:37       -1.085653        0.4970
BFGS:   19 13:15:37       -1.085220        0.5198
BFGS:   20 13:15:37       -0.868020        2.8533
