Optimizing input structure...
      Step     Time          Energy         fmax
BFGS:    1 15:57:36       -0.890761        8.4981
BFGS:    2 15:57:36       -0.856748        1.2108
BFGS:    3 15:57:36       -0.869068        0.9851
BFGS:    4 15:57:37       -0.886148        0.2758
BFGS:    5 15:57:37       -0.888595        0.2685
BFGS:    6 15:57:37       -0.888265        0.2132
BFGS:    7 15:57:37       -0.889045        0.1413
BFGS:    8 15:57:37       -0.889340        0.0689
BFGS:    9 15:57:38       -0.889359        0.0735
BFGS:   10 15:57:38       -0.889608        0.0719
BFGS:   11 15:57:38       -0.890135        0.0393
      Step     Time          Energy         fmax
BFGS:    0 15:57:38       -0.506997        7.6531
BFGS:    1 15:57:38       -0.778756       14.6336
BFGS:    2 15:57:38       -0.768675        1.4862
BFGS:    3 15:57:39       -0.788346        0.9477
BFGS:    4 15:57:39       -0.813327        0.3050
BFGS:    5 15:57:39       -0.815289        0.2510
BFGS:    6 15:57:39       -0.815836        0.1595
BFGS:    7 15:57:39       -0.815815        0.0865
BFGS:    8 15:57:39       -0.815400        0.0581
BFGS:    9 15:57:39       -0.815375        0.0628
BFGS:   10 15:57:39       -0.815656        0.0590
BFGS:   11 15:57:40       -0.816133        0.0686
BFGS:   12 15:57:40       -0.816649        0.0878
BFGS:   13 15:57:40       -0.817727        0.0974
BFGS:   14 15:57:40       -0.818630        0.1146
BFGS:   15 15:57:40       -0.819677        0.1101
BFGS:   16 15:57:40       -0.821338        0.1021
BFGS:   17 15:57:40       -0.822454        0.1172
BFGS:   18 15:57:41       -0.824091        0.1280
BFGS:   19 15:57:41       -0.825219        0.1072
BFGS:   20 15:57:41       -0.826048        0.0859
BFGS:   21 15:57:41       -0.826510        0.0852
BFGS:   22 15:57:41       -0.826880        0.0933
BFGS:   23 15:57:41       -0.827717        0.1020
BFGS:   24 15:57:41       -0.829184        0.1035
BFGS:   25 15:57:41       -0.831237        0.1664
BFGS:   26 15:57:41       -0.833818        0.1122
BFGS:   27 15:57:41       -0.836221        0.1051
BFGS:   28 15:57:42       -0.838141        0.0802
BFGS:   29 15:57:42       -0.840866        0.1324
BFGS:   30 15:57:42       -0.843067        0.1202
BFGS:   31 15:57:42       -0.845176        0.0917
BFGS:   32 15:57:42       -0.846195        0.0843
BFGS:   33 15:57:42       -0.847467        0.0868
BFGS:   34 15:57:42       -0.849249        0.1116
BFGS:   35 15:57:42       -0.851541        0.0933
BFGS:   36 15:57:43       -0.853952        0.0907
BFGS:   37 15:57:43       -0.856193        0.0775
BFGS:   38 15:57:43       -0.857872        0.0879
BFGS:   39 15:57:43       -0.859883        0.0928
BFGS:   40 15:57:43       -0.861633        0.1108
BFGS:   41 15:57:43       -0.864174        0.0884
BFGS:   42 15:57:43       -0.866299        0.1050
BFGS:   43 15:57:43       -0.868951        0.0931
BFGS:   44 15:57:43       -0.871313        0.0953
BFGS:   45 15:57:44       -0.874715        0.1071
BFGS:   46 15:57:44       -0.877578        0.1169
BFGS:   47 15:57:44       -0.881068        0.0975
BFGS:   48 15:57:44       -0.883563        0.1057
BFGS:   49 15:57:44       -0.886695        0.1208
BFGS:   50 15:57:45       -0.890163        0.1281
BFGS:   51 15:57:45       -0.893232        0.1024
BFGS:   52 15:57:45       -0.896888        0.1059
BFGS:   53 15:57:45       -0.900260        0.1361
BFGS:   54 15:57:45       -0.903445        0.1062
BFGS:   55 15:57:45       -0.907067        0.0974
BFGS:   56 15:57:45       -0.910244        0.1309
BFGS:   57 15:57:46       -0.914847        0.1555
BFGS:   58 15:57:46       -0.919680        0.1543
BFGS:   59 15:57:46       -0.925518        0.1111
BFGS:   60 15:57:46       -0.929473        0.0860
BFGS:   61 15:57:46       -0.931404        0.1534
BFGS:   62 15:57:46       -0.935516        0.1025
BFGS:   63 15:57:46       -0.938109        0.0979
BFGS:   64 15:57:47       -0.942315        0.1220
BFGS:   65 15:57:47       -0.944865        0.1089
BFGS:   66 15:57:47       -0.948312        0.1116
BFGS:   67 15:57:47       -0.952074        0.0939
BFGS:   68 15:57:47       -0.957746        0.1267
BFGS:   69 15:57:47       -0.962337        0.0961
BFGS:   70 15:57:47       -0.967694        0.1016
BFGS:   71 15:57:47       -0.972472        0.1233
BFGS:   72 15:57:48       -0.979024        0.1313
BFGS:   73 15:57:48       -0.981615        0.8198
BFGS:   74 15:57:48       -0.981665        0.7845
BFGS:   75 15:57:48       -0.990232        0.2407
BFGS:   76 15:57:48       -0.999022        0.4032
BFGS:   77 15:57:48       -1.002592        0.7530
BFGS:   78 15:57:48       -1.006053        0.1954
BFGS:   79 15:57:48       -1.010358        0.1060
BFGS:   80 15:57:48       -1.015965        0.2244
BFGS:   81 15:57:49       -1.018984        0.1140
BFGS:   82 15:57:49       -1.023982        0.2039
BFGS:   83 15:57:49       -1.027326        0.2290
BFGS:   84 15:57:49       -1.032064        0.2539
BFGS:   85 15:57:49       -1.035550        0.0863
BFGS:   86 15:57:49       -1.038485        0.1100
BFGS:   87 15:57:49       -1.041170        0.2302
BFGS:   88 15:57:49       -1.044614        0.1625
BFGS:   89 15:57:49       -1.047492        0.2183
BFGS:   90 15:57:50       -1.050993        0.1403
BFGS:   91 15:57:50       -1.053918        0.0909
