Optimizing input structure...
      Step     Time          Energy         fmax
      Step     Time          Energy         fmax
BFGS:    0 13:14:04       -3.693558        3.4937
BFGS:    1 13:14:04       -3.798782        4.3899
BFGS:    2 13:14:04       -3.782308        0.9568
BFGS:    3 13:14:04       -3.793638        0.8203
BFGS:    4 13:14:05       -3.807042        0.2447
BFGS:    5 13:14:05       -3.807704        0.2129
BFGS:    6 13:14:05       -3.810081        0.2165
BFGS:    7 13:14:05       -3.810358        0.0858
BFGS:    8 13:14:05       -3.810773        0.0769
BFGS:    9 13:14:05       -3.811100        0.0672
BFGS:   10 13:14:05       -3.811595        0.0592
BFGS:   11 13:14:05       -3.812210        0.0632
BFGS:   12 13:14:06       -3.812657        0.0520
BFGS:   13 13:14:06       -3.813221        0.0627
BFGS:   14 13:14:06       -3.813766        0.0646
BFGS:   15 13:14:06       -3.814235        0.0610
BFGS:   16 13:14:06       -3.814700        0.0606
BFGS:   17 13:14:06       -3.815108        0.0437
      Step     Time          Energy         fmax
BFGS:    0 13:14:06       -3.598816        4.2279
BFGS:    1 13:14:06       -3.764277        5.9835
BFGS:    2 13:14:07       -3.727791        0.9730
BFGS:    3 13:14:07       -3.741470        0.9773
BFGS:    4 13:14:07       -3.758159        0.2833
BFGS:    5 13:14:07       -3.758097        0.2456
BFGS:    6 13:14:07       -3.760917        0.2283
BFGS:    7 13:14:07       -3.761163        0.0887
BFGS:    8 13:14:07       -3.761426        0.0841
BFGS:    9 13:14:08       -3.761507        0.0720
BFGS:   10 13:14:08       -3.761837        0.0521
BFGS:   11 13:14:08       -3.762303        0.0510
BFGS:   12 13:14:08       -3.762750        0.0643
BFGS:   13 13:14:08       -3.763264        0.0661
BFGS:   14 13:14:08       -3.763821        0.0751
BFGS:   15 13:14:08       -3.764280        0.0662
BFGS:   16 13:14:08       -3.764732        0.0781
BFGS:   17 13:14:08       -3.765178        0.0600
BFGS:   18 13:14:08       -3.765703        0.0499
      Step     Time          Energy         fmax
BFGS:    0 13:14:09       -3.479168        4.9947
BFGS:    1 13:14:09       -3.716325        7.5956
BFGS:    2 13:14:09       -3.655899        1.0536
BFGS:    3 13:14:09       -3.673872        1.0931
BFGS:    4 13:14:09       -3.693263        0.3211
BFGS:    5 13:14:09       -3.692064        0.2833
BFGS:    6 13:14:09       -3.695536        0.2183
BFGS:    7 13:14:09       -3.696025        0.0944
BFGS:    8 13:14:10       -3.696253        0.0845
BFGS:    9 13:14:10       -3.696146        0.0704
BFGS:   10 13:14:10       -3.696305        0.0529
BFGS:   11 13:14:10       -3.696662        0.0636
BFGS:   12 13:14:10       -3.697148        0.0592
BFGS:   13 13:14:10       -3.697663        0.0624
BFGS:   14 13:14:10       -3.698211        0.0758
BFGS:   15 13:14:11       -3.698621        0.0695
BFGS:   16 13:14:11       -3.699088        0.0944
BFGS:   17 13:14:11       -3.699583        0.0820
BFGS:   18 13:14:11       -3.700073        0.0729
BFGS:   19 13:14:11       -3.700720        0.0918
BFGS:   20 13:14:11       -3.701505        0.1089
BFGS:   21 13:14:11       -3.702614        0.0935
BFGS:   22 13:14:11       -3.703620        0.0768
BFGS:   23 13:14:11       -3.704189        0.0832
BFGS:   24 13:14:12       -3.704786        0.0898
BFGS:   25 13:14:12       -3.705709        0.0708
BFGS:   26 13:14:12       -3.707176        0.0677
BFGS:   27 13:14:12       -3.708767        0.0769
BFGS:   28 13:14:12       -3.710149        0.0548
BFGS:   29 13:14:12       -3.711118        0.0620
BFGS:   30 13:14:12       -3.711957        0.0593
BFGS:   31 13:14:12       -3.712526        0.0786
BFGS:   32 13:14:13       -3.713012        0.0829
BFGS:   33 13:14:13       -3.713409        0.0584
BFGS:   34 13:14:13       -3.714044        0.0581
BFGS:   35 13:14:13       -3.715039        0.0610
BFGS:   36 13:14:13       -3.716387        0.0636
BFGS:   37 13:14:13       -3.717766        0.0569
BFGS:   38 13:14:13       -3.719006        0.0537
BFGS:   39 13:14:13       -3.719952        0.0484
      Step     Time          Energy         fmax
BFGS:    0 13:14:13       -3.335032        6.5098
BFGS:    1 13:14:14       -3.647099        9.4393
BFGS:    2 13:14:14       -3.579727        1.2748
BFGS:    3 13:14:14       -3.617085        1.2265
BFGS:    4 13:14:14       -3.635736        0.3874
BFGS:    5 13:14:14       -3.632638        0.3420
BFGS:    6 13:14:14       -3.636723        0.1792
BFGS:    7 13:14:14       -3.638586        0.1077
BFGS:    8 13:14:14       -3.639636        0.0969
BFGS:    9 13:14:14       -3.639996        0.0817
BFGS:   10 13:14:15       -3.640005        0.0937
BFGS:   11 13:14:15       -3.640236        0.0775
BFGS:   12 13:14:15       -3.640903        0.0600
BFGS:   13 13:14:15       -3.641682        0.0621
BFGS:   14 13:14:15       -3.642470        0.0604
BFGS:   15 13:14:15       -3.642960        0.0537
BFGS:   16 13:14:15       -3.643293        0.0543
BFGS:   17 13:14:15       -3.643414        0.0360
      Step     Time          Energy         fmax
BFGS:    0 13:14:15       -3.156502        7.3749
BFGS:    1 13:14:15       -3.576550       11.1395
BFGS:    2 13:14:15       -3.472020        1.4114
